 TIME                    	Dry                      	Total                    	Horizontal               	
 HOURS              	Unit1               	Unit2               	Unit3               	
  +1.1100000000000000E+02	  -4.2062499999999998E+00	  +9.4446509908651095E+01	  +0.0000000000000000E+00	
  +1.1112500000000000E+02	  -4.1937500000000005E+00	  +5.3736252476536478E+01	  +0.0000000000000000E+00	
  +1.1125000000000000E+02	  -4.1812500000000004E+00	  +4.7966422849585634E+01	  +0.0000000000000000E+00	
  +1.1137500000000000E+02	  -4.1687500000000002E+00	  +4.2025346615310937E+01	  +0.0000000000000000E+00	
  +1.1150000000000000E+02	  -4.1562500000000000E+00	  +3.5919385626951680E+01	  +0.0000000000000000E+00	
  +1.1162500000000000E+02	  -4.1437499999999998E+00	  +2.9655078300471502E+01	  +0.0000000000000000E+00	
  +1.1175000000000000E+02	  -4.1312499999999996E+00	  +2.3239132613059763E+01	  +0.0000000000000000E+00	
  +1.1187500000000000E+02	  -4.1187499999999995E+00	  +1.6678418920060324E+01	  +0.0000000000000000E+00	
  +1.1200000000000000E+02	  -4.1062499999999993E+00	  +9.9799625980236506E+00	  +0.0000000000000000E+00	
  +1.1212500000000000E+02	  -4.1062499999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1225000000000000E+02	  -4.1187499999999995E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1237500000000000E+02	  -4.1312499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1250000000000000E+02	  -4.1437499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1262500000000000E+02	  -4.1562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1275000000000000E+02	  -4.1687500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1287500000000000E+02	  -4.1812500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1300000000000000E+02	  -4.1937500000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1312500000000000E+02	  -4.2062499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1325000000000000E+02	  -4.2187500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1337500000000000E+02	  -4.2312500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1350000000000000E+02	  -4.2437500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1362500000000000E+02	  -4.2562499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1375000000000000E+02	  -4.2687499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1387500000000000E+02	  -4.2812500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1400000000000000E+02	  -4.2937500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1412500000000000E+02	  -4.3062499999999995E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1425000000000000E+02	  -4.3187499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1437500000000000E+02	  -4.3312499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1450000000000000E+02	  -4.3437500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1462500000000000E+02	  -4.3562500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1475000000000000E+02	  -4.3687500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1487500000000000E+02	  -4.3812500000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1500000000000000E+02	  -4.3937500000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1512500000000000E+02	  -4.3875000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1525000000000000E+02	  -4.3625000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1537500000000000E+02	  -4.3375000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1550000000000000E+02	  -4.3125000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1562500000000000E+02	  -4.2875000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1575000000000000E+02	  -4.2625000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1587500000000000E+02	  -4.2374999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1600000000000000E+02	  -4.2125000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1612500000000000E+02	  -4.1875000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1625000000000000E+02	  -4.1625000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1637500000000000E+02	  -4.1375000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1650000000000000E+02	  -4.1124999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1662500000000000E+02	  -4.0875000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1675000000000000E+02	  -4.0625000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1687500000000000E+02	  -4.0374999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1700000000000000E+02	  -4.0125000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1712500000000000E+02	  -3.9874999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1725000000000000E+02	  -3.9624999999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1737500000000000E+02	  -3.9375000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1750000000000000E+02	  -3.9125000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1762500000000000E+02	  -3.8874999999999997E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1775000000000000E+02	  -3.8624999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1787500000000000E+02	  -3.8374999999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1800000000000000E+02	  -3.8125000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1812500000000000E+02	  -3.8687499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1825000000000000E+02	  -4.0062499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1837500000000000E+02	  -4.1437499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1850000000000000E+02	  -4.2812500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1862500000000000E+02	  -4.4187500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1875000000000000E+02	  -4.5562500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1887500000000000E+02	  -4.6937500000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1900000000000000E+02	  -4.8312500000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1912500000000000E+02	  -4.9625000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1925000000000000E+02	  -5.0875000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1937500000000000E+02	  -5.2125000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1950000000000000E+02	  -5.3375000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1962500000000000E+02	  -5.4625000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1975000000000000E+02	  -5.5875000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.1987500000000000E+02	  -5.7125000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2000000000000000E+02	  -5.8375000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2012500000000000E+02	  -5.9687500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2025000000000000E+02	  -6.1062500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2037500000000000E+02	  -6.2437500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2050000000000000E+02	  -6.3812500000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2062500000000000E+02	  -6.5187499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2075000000000000E+02	  -6.6562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2087500000000000E+02	  -6.7937500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2100000000000000E+02	  -6.9312500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2112500000000000E+02	  -7.0437500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2125000000000000E+02	  -7.1312499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2137500000000000E+02	  -7.2187500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2150000000000000E+02	  -7.3062500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2162500000000000E+02	  -7.3937499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2175000000000000E+02	  -7.4812500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2187500000000000E+02	  -7.5687500000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2200000000000000E+02	  -7.6562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2212500000000000E+02	  -7.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2225000000000000E+02	  -7.8500000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2237500000000000E+02	  -7.9500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2250000000000000E+02	  -8.0500000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2262500000000000E+02	  -8.1500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2275000000000000E+02	  -8.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2287500000000000E+02	  -8.3499999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2300000000000000E+02	  -8.4499999999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2312500000000000E+02	  -8.5437499999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2325000000000000E+02	  -8.6312499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2337500000000000E+02	  -8.7187500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2350000000000000E+02	  -8.8062500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2362500000000000E+02	  -8.8937499999999989E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2375000000000000E+02	  -8.9812499999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2387500000000000E+02	  -9.0687499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2400000000000000E+02	  -9.1562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2412500000000000E+02	  -9.1062499999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2425000000000000E+02	  -8.9187499999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2437500000000000E+02	  -8.7312499999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2450000000000000E+02	  -8.5437499999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2462500000000000E+02	  -8.3562499999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2475000000000000E+02	  -8.1687499999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2487500000000000E+02	  -7.9812500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2500000000000000E+02	  -7.7937500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2512500000000000E+02	  -7.6000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2525000000000000E+02	  -7.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2537500000000000E+02	  -7.2000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2550000000000000E+02	  -7.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2562500000000000E+02	  -6.7999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2575000000000000E+02	  -6.5999999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2587500000000000E+02	  -6.3999999999999995E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2600000000000000E+02	  -6.1999999999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2612500000000000E+02	  -6.0062499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2625000000000000E+02	  -5.8187499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2637500000000000E+02	  -5.6312499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2650000000000000E+02	  -5.4437499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2662500000000000E+02	  -5.2562499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2675000000000000E+02	  -5.0687499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2687500000000000E+02	  -4.8812499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2700000000000000E+02	  -4.6937499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2712500000000000E+02	  -4.5874999999999995E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2725000000000000E+02	  -4.5625000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2737500000000000E+02	  -4.5374999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2750000000000000E+02	  -4.5125000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2762500000000000E+02	  -4.4874999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2775000000000000E+02	  -4.4625000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.2787500000000000E+02	  -4.4375000000000000E+00	  +2.4988842949103707E+00	  +0.0000000000000000E+00	
  +1.2800000000000000E+02	  -4.4125000000000005E+00	  +2.6301115705089632E+01	  +0.0000000000000000E+00	
  +1.2812500000000000E+02	  -4.3875000000000002E+00	  +3.2036368307155392E+01	  +0.0000000000000000E+00	
  +1.2825000000000000E+02	  -4.3625000000000007E+00	  +4.8297427782364821E+01	  +0.0000000000000000E+00	
  +1.2837500000000000E+02	  -4.3375000000000004E+00	  +6.4215102109342169E+01	  +0.0000000000000000E+00	
  +1.2850000000000000E+02	  -4.3125000000000000E+00	  +7.9772346243726744E+01	  +0.0000000000000000E+00	
  +1.2862500000000000E+02	  -4.2875000000000005E+00	  +9.4952501098832087E+01	  +0.0000000000000000E+00	
  +1.2875000000000000E+02	  -4.2625000000000002E+00	  +1.0973931138461877E+02	  +0.0000000000000000E+00	
  +1.2887500000000000E+02	  -4.2374999999999998E+00	  +1.2411694301426375E+02	  +0.0000000000000000E+00	
  +1.2900000000000000E+02	  -4.2125000000000004E+00	  +1.3807000005969630E+02	  +0.0000000000000000E+00	
  +1.2912500000000000E+02	  -4.1875000000000000E+00	  +1.0131530792767566E+02	  +0.0000000000000000E+00	
  +1.2925000000000000E+02	  -4.1625000000000005E+00	  +1.1004404451910960E+02	  +0.0000000000000000E+00	
  +1.2937500000000000E+02	  -4.1375000000000002E+00	  +1.1845999895778228E+02	  +0.0000000000000000E+00	
  +1.2950000000000000E+02	  -4.1124999999999998E+00	  +1.2655415922888517E+02	  +0.0000000000000000E+00	
  +1.2962500000000000E+02	  -4.0875000000000004E+00	  +1.3431785790286349E+02	  +0.0000000000000000E+00	
  +1.2975000000000000E+02	  -4.0625000000000000E+00	  +1.4174278141671630E+02	  +0.0000000000000000E+00	
  +1.2987500000000000E+02	  -4.0374999999999996E+00	  +1.4882097897637280E+02	  +0.0000000000000000E+00	
  +1.3000000000000000E+02	  -4.0125000000000002E+00	  +1.5554487107059464E+02	  +0.0000000000000000E+00	
  +1.3012500000000000E+02	  -3.9500000000000002E+00	  +1.8435554788253549E+02	  +0.0000000000000000E+00	
  +1.3025000000000000E+02	  -3.8500000000000001E+00	  +1.9118068774916156E+02	  +0.0000000000000000E+00	
  +1.3037500000000000E+02	  -3.7500000000000000E+00	  +1.9757913347699233E+02	  +0.0000000000000000E+00	
  +1.3050000000000000E+02	  -3.6499999999999999E+00	  +2.0354403345007879E+02	  +0.0000000000000000E+00	
  +1.3062500000000000E+02	  -3.5500000000000003E+00	  +2.0906900030412629E+02	  +0.0000000000000000E+00	
  +1.3075000000000000E+02	  -3.4500000000000002E+00	  +2.1414811776624123E+02	  +0.0000000000000000E+00	
  +1.3087500000000000E+02	  -3.3500000000000001E+00	  +2.1877594699022703E+02	  +0.0000000000000000E+00	
  +1.3100000000000000E+02	  -3.2500000000000000E+00	  +2.2294753238063737E+02	  +0.0000000000000000E+00	
  +1.3112500000000000E+02	  -3.1437500000000003E+00	  +2.3986809149002127E+02	  +0.0000000000000000E+00	
  +1.3125000000000000E+02	  -3.0312500000000000E+00	  +2.4330346985733470E+02	  +0.0000000000000000E+00	
  +1.3137500000000000E+02	  -2.9187500000000002E+00	  +2.4624340308276874E+02	  +0.0000000000000000E+00	
  +1.3150000000000000E+02	  -2.8062499999999999E+00	  +2.4868474301218831E+02	  +0.0000000000000000E+00	
  +1.3162500000000000E+02	  -2.6937500000000001E+00	  +2.5062487539764737E+02	  +0.0000000000000000E+00	
  +1.3175000000000000E+02	  -2.5812499999999998E+00	  +2.5206172269679337E+02	  +0.0000000000000000E+00	
  +1.3187500000000000E+02	  -2.4687500000000000E+00	  +2.5299374629754877E+02	  +0.0000000000000000E+00	
  +1.3200000000000000E+02	  -2.3562499999999997E+00	  +2.5341994816569743E+02	  +0.0000000000000000E+00	
  +1.3212500000000000E+02	  -2.2500000000000000E+00	  +2.5399122681142705E+02	  +0.0000000000000000E+00	
  +1.3225000000000000E+02	  -2.1499999999999999E+00	  +2.5340345084825694E+02	  +0.0000000000000000E+00	
  +1.3237500000000000E+02	  -2.0499999999999998E+00	  +2.5230881046099486E+02	  +0.0000000000000000E+00	
  +1.3250000000000000E+02	  -1.9500000000000000E+00	  +2.5070847781798577E+02	  +0.0000000000000000E+00	
  +1.3262500000000000E+02	  -1.8499999999999999E+00	  +2.4860416659550702E+02	  +0.0000000000000000E+00	
  +1.3275000000000000E+02	  -1.7500000000000000E+00	  +2.4599813014272348E+02	  +0.0000000000000000E+00	
  +1.3287500000000000E+02	  -1.6499999999999999E+00	  +2.4289315906874296E+02	  +0.0000000000000000E+00	
  +1.3300000000000000E+02	  -1.5500000000000000E+00	  +2.3929257825436181E+02	  +0.0000000000000000E+00	
  +1.3312500000000000E+02	  -1.5187500000000000E+00	  +2.9028863876407343E+02	  +0.0000000000000000E+00	
  +1.3325000000000000E+02	  -1.5562499999999999E+00	  +2.8463627687094572E+02	  +0.0000000000000000E+00	
  +1.3337500000000000E+02	  -1.5937500000000000E+00	  +2.7838844385722979E+02	  +0.0000000000000000E+00	
  +1.3350000000000000E+02	  -1.6312500000000001E+00	  +2.7155183005900636E+02	  +0.0000000000000000E+00	
  +1.3362500000000000E+02	  -1.6687500000000000E+00	  +2.6413375629356915E+02	  +0.0000000000000000E+00	
  +1.3375000000000000E+02	  -1.7062500000000000E+00	  +2.5614216602010993E+02	  +0.0000000000000000E+00	
  +1.3387500000000000E+02	  -1.7437500000000001E+00	  +2.4758561683365980E+02	  +0.0000000000000000E+00	
  +1.3400000000000000E+02	  -1.7812500000000000E+00	  +2.3847327130140619E+02	  +0.0000000000000000E+00	
  +1.3412500000000000E+02	  -1.8125000000000000E+00	  +2.3899463432635454E+02	  +0.0000000000000000E+00	
  +1.3425000000000000E+02	  -1.8375000000000001E+00	  +2.2834702948410600E+02	  +0.0000000000000000E+00	
  +1.3437500000000000E+02	  -1.8625000000000000E+00	  +2.1715129759434811E+02	  +0.0000000000000000E+00	
  +1.3450000000000000E+02	  -1.8875000000000000E+00	  +2.0541942732720884E+02	  +0.0000000000000000E+00	
  +1.3462500000000000E+02	  -1.9125000000000001E+00	  +1.9316398146322368E+02	  +0.0000000000000000E+00	
  +1.3475000000000000E+02	  -1.9375000000000000E+00	  +1.8039808344078909E+02	  +0.0000000000000000E+00	
  +1.3487500000000000E+02	  -1.9624999999999999E+00	  +1.6713540330325657E+02	  +0.0000000000000000E+00	
  +1.3500000000000000E+02	  -1.9875000000000000E+00	  +1.5339014306071314E+02	  +0.0000000000000000E+00	
  +1.3512500000000000E+02	  -2.0187499999999998E+00	  +1.0028663471562230E+02	  +0.0000000000000000E+00	
  +1.3525000000000000E+02	  -2.0562499999999999E+00	  +8.9718941744504207E+01	  +0.0000000000000000E+00	
  +1.3537500000000000E+02	  -2.0937500000000000E+00	  +7.8836405481213475E+01	  +0.0000000000000000E+00	
  +1.3550000000000000E+02	  -2.1312500000000001E+00	  +6.7650679218158487E+01	  +0.0000000000000000E+00	
  +1.3562500000000000E+02	  -2.1687499999999997E+00	  +5.6173740911192979E+01	  +0.0000000000000000E+00	
  +1.3575000000000000E+02	  -2.2062499999999998E+00	  +4.4417880353322680E+01	  +0.0000000000000000E+00	
  +1.3587500000000000E+02	  -2.2437499999999999E+00	  +3.2395686014484930E+01	  +0.0000000000000000E+00	
  +1.3600000000000000E+02	  -2.2812500000000000E+00	  +2.0120031561500962E+01	  +0.0000000000000000E+00	
  +1.3612500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3625000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3637500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3650000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3662500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3675000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3687500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3700000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3712500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3725000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3737500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3750000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3762500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3775000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3787500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3800000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3812500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3825000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3837500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3850000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3862500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3875000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3887500000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3900000000000000E+02	  -2.2999999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3912500000000000E+02	  -2.2937499999999997E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3925000000000000E+02	  -2.2812500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3937500000000000E+02	  -2.2687499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3950000000000000E+02	  -2.2562500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3962500000000000E+02	  -2.2437499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3975000000000000E+02	  -2.2312500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3987500000000000E+02	  -2.2187500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4000000000000000E+02	  -2.2062500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4012500000000000E+02	  -2.1937500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4025000000000000E+02	  -2.1812500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4037500000000000E+02	  -2.1687500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4050000000000000E+02	  -2.1562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4062500000000000E+02	  -2.1437500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4075000000000000E+02	  -2.1312500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4087500000000000E+02	  -2.1187499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4100000000000000E+02	  -2.1062500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4112500000000000E+02	  -2.0937500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4125000000000000E+02	  -2.0812500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4137500000000000E+02	  -2.0687500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
